UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO; POPULAÇÃO ESTIMADA;COD
RS;43;08607;Garibaldi;35794;4308607
RS;43;08656;Garruchos;2851;4308656
RS;43;08706;Gaurama;5447;4308706
RS;43;08805;General Câmara;8339;4308805
RS;43;08854;Gentil;1619;4308854
RS;43;08904;Getúlio Vargas;16158;4308904
RS;43;09001;Giruá;15729;4309001
RS;43;09050;Glorinha;8304;4309050
RS;43;09100;Gramado;36864;4309100
RS;43;09126;Gramado dos Loureiros;2036;4309126
RS;43;09159;Gramado Xavier;4378;4309159
RS;43;09209;Gravataí;285564;4309209
RS;43;09258;Guabiju;1478;4309258
RS;43;09308;Guaíba;98331;4309308
RS;43;09407;Guaporé;26199;4309407
RS;43;09506;Guarani das Missões;7393;4309506
RS;43;09555;Harmonia;4967;4309555
RS;43;09571;Herveiras;3019;4309571
RS;43;09605;Horizontina;19446;4309605
RS;43;09654;Hulha Negra;6894;4309654
RS;43;09704;Humaitá;4712;4309704
RS;43;09753;Ibarama;4393;4309753
RS;43;09803;Ibiaçá;4690;4309803
RS;43;09902;Ibiraiaras;7267;4309902
RS;43;09951;Ibirapuitã;3988;4309951
RS;43;10009;Ibirubá;20474;4310009
RS;43;10108;Igrejinha;37754;4310108
RS;43;10207;Ijuí;84041;4310207
RS;43;10306;Ilópolis;4054;4310306
RS;43;10330;Imbé;23721;4310330
RS;43;10363;Imigrante;3103;4310363
RS;43;10405;Independência;6054;4310405
RS;43;10413;Inhacorá;2207;4310413
RS;43;10439;Ipê;6736;4310439
RS;43;10462;Ipiranga do Sul;1871;4310462
RS;43;10504;Iraí;7046;4310504
RS;43;10538;Itaara;5573;4310538
RS;43;10553;Itacurubi;3456;4310553
RS;43;10579;Itapuca;2037;4310579
RS;43;10603;Itaqui;37363;4310603
RS;43;10652;Itati;2377;4310652
RS;43;10702;Itatiba do Sul;3143;4310702
RS;43;10751;Ivorá;1854;4310751
RS;43;10801;Ivoti;25068;4310801
RS;43;10850;Jaboticaba;3738;4310850
RS;43;10876;Jacuizinho;2718;4310876
RS;43;10900;Jacutinga;3532;4310900
RS;43;11007;Jaguarão;26327;4311007
RS;43;11106;Jaguari;10684;4311106
RS;43;11122;Jaquirana;3611;4311122
RS;43;11130;Jari;3472;4311130
RS;43;11155;Jóia;8571;4311155
RS;43;11205;Júlio de Castilhos;19159;4311205
RS;43;11239;Lagoa Bonita do Sul;2939;4311239
RS;43;11254;Lagoão;6469;4311254
RS;43;11270;Lagoa dos Três Cantos;1604;4311270
RS;43;11304;Lagoa Vermelha;27751;4311304
RS;43;11403;Lajeado;86005;4311403
RS;43;11429;Lajeado do Bugre;2569;4311429
RS;43;11502;Lavras do Sul;7410;4311502
RS;43;11601;Liberato Salzano;5087;4311601
RS;43;11627;Lindolfo Collor;6193;4311627
RS;43;11643;Linha Nova;1724;4311643
RS;43;11700;Machadinho;5411;4311700
RS;43;11718;Maçambará;4539;4311718
RS;43;11734;Mampituba;2965;4311734
RS;43;11759;Manoel Viana;7315;4311759
RS;43;11775;Maquiné;6747;4311775
RS;43;11791;Maratá;2713;4311791
RS;43;11809;Marau;45523;4311809
RS;43;11908;Marcelino Ramos;4239;4311908
RS;43;11981;Mariana Pimentel;3892;4311981
RS;43;12005;Mariano Moro;1987;4312005
RS;43;12054;Marques de Souza;3981;4312054
RS;43;12104;Mata;4760;4312104
RS;43;12138;Mato Castelhano;2543;4312138
RS;43;12153;Mato Leitão;4627;4312153
RS;43;12179;Mato Queimado;1611;4312179
RS;43;12203;Maximiliano de Almeida;4254;4312203
RS;43;12252;Minas do Leão;8130;4312252
RS;43;12302;Miraguaí;4899;4312302
RS;43;12351;Montauri;1430;4312351
RS;43;12377;Monte Alegre dos Campos;3237;4312377
RS;43;12385;Monte Belo do Sul;2514;4312385
RS;43;12401;Montenegro;66157;4312401
RS;43;12427;Mormaço;3139;4312427
RS;43;12443;Morrinhos do Sul;2891;4312443
RS;43;12450;Morro Redondo;6609;4312450
RS;43;12476;Morro Reuter;6570;4312476
RS;43;12500;Mostardas;12888;4312500
RS;43;12609;Muçum;4967;4312609
RS;43;12617;Muitos Capões;3184;4312617
RS;43;12625;Muliterno;1901;4312625
RS;43;12658;Não-Me-Toque;17886;4312658
RS;43;12674;Nicolau Vergueiro;1667;4312674
RS;43;12708;Nonoai;11574;4312708
RS;43;12757;Nova Alvorada;3698;4312757
RS;43;12807;Nova Araçá;4890;4312807
RS;43;12906;Nova Bassano;10089;4312906
RS;43;12955;Nova Boa Vista;1731;4312955
RS;43;13003;Nova Bréscia;3345;4313003
RS;43;13011;Nova Candelária;2677;4313011
RS;43;13037;Nova Esperança do Sul;5465;4313037
RS;43;13060;Nova Hartz;22147;4313060
RS;43;13086;Nova Pádua;2563;4313086
RS;43;13102;Nova Palma;6519;4313102
RS;43;13201;Nova Petrópolis;21717;4313201
RS;43;13300;Nova Prata;28021;4313300
RS;43;13334;Nova Ramada;2195;4313334
RS;43;13359;Nova Roma do Sul;3743;4313359
RS;43;13375;Nova Santa Rita;30482;4313375
RS;43;13391;Novo Cabrais;4246;4313391
RS;43;13409;Novo Hamburgo;247303;4313409
RS;43;13425;Novo Machado;3191;4313425
RS;43;13441;Novo Tiradentes;2189;4313441
RS;43;13466;Novo Xingu;1705;4313466
RS;43;13490;Novo Barreiro;4185;4313490
RS;43;13508;Osório;46815;4313508
RS;43;13607;Paim Filho;3731;4313607
RS;43;13656;Palmares do Sul;11342;4313656
RS;43;13706;Palmeira das Missões;32967;4313706
RS;43;13805;Palmitinho;7056;4313805
RS;43;13904;Panambi;44583;4313904
RS;43;13953;Pantano Grande;8995;4313953
RS;43;14001;Paraí;7793;4314001
RS;43;14027;Paraíso do Sul;7635;4314027
RS;43;14035;Pareci Novo;3885;4314035
RS;43;14050;Parobé;59419;4314050
RS;43;14068;Passa Sete;5790;4314068
RS;43;14076;Passo do Sobrado;6612;4314076
RS;43;14100;Passo Fundo;206103;4314100
RS;43;14134;Paulo Bento;2303;4314134
RS;43;14159;Paverama;8541;4314159
RS;43;14175;Pedras Altas;1928;4314175
RS;43;14209;Pedro Osório;7683;4314209
RS;43;14308;Pejuçara;3840;4314308
RS;43;14407;Pelotas;343826;4314407
RS;43;14423;Picada Café;5780;4314423
RS;43;14456;Pinhal;2581;4314456
RS;43;14464;Pinhal da Serra;1896;4314464
RS;43;14472;Pinhal Grande;4309;4314472
RS;43;14498;Pinheirinho do Vale;4926;4314498
RS;43;14506;Pinheiro Machado;12122;4314506
RS;43;14548;Pinto Bandeira;3068;4314548
RS;43;14555;Pirapó;2205;4314555
RS;43;14605;Piratini;20743;4314605
RS;43;14704;Planalto;9957;4314704
RS;43;14753;Poço das Antas;2105;4314753
RS;43;14779;Pontão;3898;4314779
RS;43;14787;Ponte Preta;1501;4314787
RS;43;14803;Portão;38081;4314803
RS;43;14902;Porto Alegre;1492530;4314902
RS;43;15008;Porto Lucena;4514;4315008
RS;43;15057;Porto Mauá;2332;4315057
RS;43;15073;Porto Vera Cruz;1258;4315073
RS;43;15107;Porto Xavier;10144;4315107
RS;43;15131;Pouso Novo;1586;4315131
RS;43;15149;Presidente Lucena;2972;4315149
RS;43;15156;Progresso;6235;4315156
RS;43;15172;Protásio Alves;1929;4315172
RS;43;15206;Putinga;3861;4315206
RS;43;15305;Quaraí;22531;4315305
RS;43;15313;Quatro Irmãos;1860;4315313
RS;43;15321;Quevedos;2793;4315321
RS;43;15354;Quinze de Novembro;3810;4315354
RS;43;15404;Redentora;11782;4315404
RS;43;15453;Relvado;2068;4315453
RS;43;15503;Restinga Sêca;15702;4315503
RS;43;15552;Rio dos Índios;2571;4315552
RS;43;15602;Rio Grande;212881;4315602
RS;43;15701;Rio Pardo;38257;4315701
RS;43;15750;Riozinho;4698;4315750
RS;43;15800;Roca Sales;11556;4315800
RS;43;15909;Rodeio Bonito;5868;4315909
RS;43;15958;Rolador;2270;4315958
RS;43;16006;Rolante;21591;4316006
RS;43;16105;Ronda Alta;10633;4316105
RS;43;16204;Rondinha;5033;4316204
RS;43;16303;Roque Gonzales;6750;4316303
RS;43;16402;Rosário do Sul;39210;4316402
RS;43;16428;Sagrada Família;2601;4316428
RS;43;16436;Saldanha Marinho;2596;4316436
RS;43;16451;Salto do Jacuí;12512;4316451
RS;43;16477;Salvador das Missões;2734;4316477
RS;43;16501;Salvador do Sul;7975;4316501
RS;43;16600;Sananduva;16382;4316600
RS;43;16709;Santa Bárbara do Sul;7813;4316709
RS;43;16733;Santa Cecília do Sul;1630;4316733
RS;43;16758;Santa Clara do Sul;6755;4316758
RS;43;16808;Santa Cruz do Sul;132271;4316808
RS;43;16907;Santa Maria;285159;4316907
RS;43;16956;Santa Maria do Herval;6382;4316956
RS;43;16972;Santa Margarida do Sul;2593;4316972
RS;43;17004;Santana da Boa Vista;8037;4317004
RS;43;17103;Sant'Ana do Livramento;75647;4317103
RS;43;17202;Santa Rosa;73882;4317202
RS;43;17251;Santa Tereza;1722;4317251
RS;43;17301;Santa Vitória do Palmar;29298;4317301
RS;43;17400;Santiago;49298;4317400
RS;43;17509;Santo Ângelo;77544;4317509
RS;43;17558;Santo Antônio do Palma;2118;4317558
RS;43;17608;Santo Antônio da Patrulha;43397;4317608
RS;43;17707;Santo Antônio das Missões;9930;4317707
RS;43;17756;Santo Antônio do Planalto;2018;4317756
RS;43;17806;Santo Augusto;13813;4317806
RS;43;17905;Santo Cristo;14177;4317905
RS;43;17954;Santo Expedito do Sul;2287;4317954
RS;43;18002;São Borja;59768;4318002
RS;43;18051;São Domingos do Sul;3091;4318051
RS;43;18101;São Francisco de Assis;18081;4318101
RS;43;18200;São Francisco de Paula;21871;4318200
RS;43;18309;São Gabriel;62187;4318309
RS;43;18408;São Jerônimo;24569;4318408
RS;43;18424;São João da Urtiga;4625;4318424
RS;43;18432;São João do Polêsine;2535;4318432
RS;43;18440;São Jorge;2808;4318440
RS;43;18457;São José das Missões;2491;4318457
RS;43;18465;São José do Herval;1917;4318465
RS;43;18481;São José do Hortêncio;4924;4318481
RS;43;18499;São José do Inhacorá;2040;4318499
RS;43;18507;São José do Norte;27866;4318507
RS;43;18606;São José do Ouro;6911;4318606
RS;43;18614;São José do Sul;2464;4318614
RS;43;18622;São José dos Ausentes;3559;4318622
RS;43;18705;São Leopoldo;240378;4318705
RS;43;18804;São Lourenço do Sul;43501;4318804
RS;43;18903;São Luiz Gonzaga;33124;4318903
RS;43;19000;São Marcos;21756;4319000
RS;43;19109;São Martinho;5336;4319109
RS;43;19125;São Martinho da Serra;3228;4319125
RS;43;19158;São Miguel das Missões;7692;4319158
RS;43;19208;São Nicolau;5153;4319208
RS;43;19307;São Paulo das Missões;5654;4319307
RS;43;19356;São Pedro da Serra;3881;4319356
RS;43;19364;São Pedro das Missões;2025;4319364
RS;43;19372;São Pedro do Butiá;2950;4319372
RS;43;19406;São Pedro do Sul;16100;4319406
RS;43;19505;São Sebastião do Caí;26161;4319505
RS;43;19604;São Sepé;23492;4319604
RS;43;19703;São Valentim;3220;4319703
RS;43;19711;São Valentim do Sul;2248;4319711
RS;43;19737;São Valério do Sul;2732;4319737
RS;43;19752;São Vendelino;2288;4319752
RS;43;19802;São Vicente do Sul;8742;4319802
RS;43;19901;Sapiranga;80514;4319901
RS;43;20008;Sapucaia do Sul;142508;4320008
RS;43;20107;Sarandi;25024;4320107
RS;43;20206;Seberi;10678;4320206
RS;43;20230;Sede Nova;2875;4320230
RS;43;20263;Segredo;7465;4320263
RS;43;20305;Selbach;5114;4320305
RS;43;20321;Senador Salgado Filho;2761;4320321
RS;43;20354;Sentinela do Sul;5635;4320354
RS;43;20404;Serafina Corrêa;18074;4320404
RS;43;20453;Sério;1889;4320453
RS;43;20503;Sertão;5220;4320503
RS;43;20552;Sertão Santana;6586;4320552
RS;43;20578;Sete de Setembro;1931;4320578
RS;43;20602;Severiano de Almeida;3607;4320602
RS;43;20651;Silveira Martins;2365;4320651
RS;43;20677;Sinimbu;10152;4320677
RS;43;20701;Sobradinho;15041;4320701
RS;43;20800;Soledade;31067;4320800
RS;43;20859;Tabaí;4816;4320859
RS;43;20909;Tapejara;24973;4320909
RS;43;21006;Tapera;10569;4321006
RS;43;21105;Tapes;17363;4321105
RS;43;21204;Taquara;57740;4321204
RS;43;21303;Taquari;26907;4321303
RS;43;21329;Taquaruçu do Sul;3081;4321329
RS;43;21352;Tavares;5484;4321352
RS;43;21402;Tenente Portela;13385;4321402
RS;43;21436;Terra de Areia;11323;4321436
RS;43;21451;Teutônia;34275;4321451
RS;43;21469;Tio Hugo;3078;4321469
RS;43;21477;Tiradentes do Sul;5532;4321477
RS;43;21493;Toropi;2753;4321493
RS;43;21501;Torres;39381;4321501
RS;43;21600;Tramandaí;53507;4321600
RS;43;21626;Travesseiro;2331;4321626
RS;43;21634;Três Arroios;2620;4321634
RS;43;21667;Três Cachoeiras;11174;4321667
RS;43;21709;Três Coroas;28948;4321709
RS;43;21808;Três de Maio;23846;4321808
RS;43;21832;Três Forquilhas;2643;4321832
RS;43;21857;Três Palmeiras;4232;4321857
RS;43;21907;Três Passos;23799;4321907
RS;43;21956;Trindade do Sul;5781;4321956
RS;43;22004;Triunfo;30159;4322004
RS;43;22103;Tucunduva;5612;4322103
RS;43;22152;Tunas;4585;4322152
RS;43;22186;Tupanci do Sul;1447;4322186
RS;43;22202;Tupanciretã;24182;4322202
RS;43;22251;Tupandi;5019;4322251
RS;43;22301;Tuparendi;7730;4322301
RS;43;22327;Turuçu;3408;4322327
RS;43;22343;Ubiretama;1952;4322343
RS;43;22350;União da Serra;1084;4322350
RS;43;22376;Unistalda;2306;4322376
RS;43;22400;Uruguaiana;126766;4322400
RS;43;22509;Vacaria;66916;4322509
RS;43;22525;Vale Verde;3531;4322525
RS;43;22533;Vale do Sol;11873;4322533
RS;43;22541;Vale Real;6046;4322541
RS;43;22558;Vanini;2130;4322558
RS;43;22608;Venâncio Aires;72373;4322608
RS;43;22707;Vera Cruz;27325;4322707
RS;43;22806;Veranópolis;26813;4322806
RS;43;22855;Vespasiano Corrêa;1776;4322855
RS;43;22905;Viadutos;4628;4322905
RS;43;23002;Viamão;257330;4323002
RS;43;23101;Vicente Dutra;4530;4323101
RS;43;23200;Victor Graeff;2840;4323200
RS;43;23309;Vila Flores;3407;4323309
RS;43;23358;Vila Lângaro;2070;4323358
RS;43;23408;Vila Maria;4368;4323408
RS;43;23457;Vila Nova do Sul;4274;4323457
RS;43;23507;Vista Alegre;2726;4323507
RS;43;23606;Vista Alegre do Prata;1553;4323606
RS;43;23705;Vista Gaúcha;2858;4323705
RS;43;23754;Vitória das Missões;3052;4323754
RS;43;23770;Westfália;3046;4323770
RS;43;23804;Xangri-lá;17126;4323804
MS;50;00203;Água Clara;16025;5000203
MS;50;00252;Alcinópolis;5489;5000252
MS;50;00609;Amambai;40247;5000609
MS;50;00708;Anastácio;25336;5000708
MS;50;00807;Anaurilândia;9116;5000807
MS;50;00856;Angélica;11081;5000856
MS;50;00906;Antônio João;9082;5000906
MS;50;01003;Aparecida do Taboado;26386;5001003
MS;50;01102;Aquidauana;48184;5001102
MS;50;01243;Aral Moreira;12511;5001243
MS;50;01508;Bandeirantes;7281;5001508
MS;50;01904;Bataguassu;23620;5001904
MS;50;02001;Batayporã;11368;5002001
MS;50;02100;Bela Vista;24842;5002100
MS;50;02159;Bodoquena;7802;5002159
MS;50;02209;Bonito;22401;5002209
MS;50;02308;Brasilândia;11835;5002308
MS;50;02407;Caarapó;31005;5002407
MS;50;02605;Camapuã;13675;5002605
MS;50;02704;Campo Grande;916001;5002704
MS;50;02803;Caracol;6247;5002803
MS;50;02902;Cassilândia;22063;5002902
MS;50;02951;Chapadão do Sul;26499;5002951
MS;50;03108;Corguinho;6158;5003108
MS;50;03157;Coronel Sapucaia;15449;5003157
MS;50;03207;Corumbá;112669;5003207
MS;50;03256;Costa Rica;21456;5003256
MS;50;03306;Coxim;33547;5003306
MS;50;03454;Deodápolis;13043;5003454
MS;50;03488;Dois Irmãos do Buriti;11547;5003488
MS;50;03504;Douradina;6025;5003504
MS;50;03702;Dourados;227990;5003702
MS;50;03751;Eldorado;12447;5003751
MS;50;03801;Fátima do Sul;19152;5003801
MS;50;03900;Figueirão;3066;5003900
MS;50;04007;Glória de Dourados;9934;5004007
MS;50;04106;Guia Lopes da Laguna;9754;5004106
MS;50;04304;Iguatemi;16273;5004304
MS;50;04403;Inocência;7566;5004403
MS;50;04502;Itaporã;25478;5004502
MS;50;04601;Itaquiraí;21604;5004601
MS;50;04700;Ivinhema;23277;5004700
MS;50;04809;Japorã;9372;5004809
MS;50;04908;Jaraguari;7342;5004908
MS;50;05004;Jardim;26375;5005004
MS;50;05103;Jateí;4015;5005103
MS;50;05152;Juti;6861;5005152
MS;50;05202;Ladário;24040;5005202
MS;50;05251;Laguna Carapã;7496;5005251
MS;50;05400;Maracaju;48944;5005400
MS;50;05608;Miranda;28423;5005608
MS;50;05681;Mundo Novo;18578;5005681
MS;50;05707;Naviraí;56484;5005707
MS;50;05806;Nioaque;13794;5005806
MS;50;06002;Nova Alvorada do Sul;22967;5006002
MS;50;06200;Nova Andradina;56057;5006200
MS;50;06259;Novo Horizonte do Sul;3556;5006259
MS;50;06275;Paraíso das Águas;5751;5006275
MS;50;06309;Paranaíba;42401;5006309
MS;50;06358;Paranhos;14576;5006358
MS;50;06408;Pedro Gomes;7568;5006408
MS;50;06606;Ponta Porã;95320;5006606
MS;50;06903;Porto Murtinho;17460;5006903
MS;50;07109;Ribas do Rio Pardo;25310;5007109
MS;50;07208;Rio Brilhante;38844;5007208
MS;50;07307;Rio Negro;4758;5007307
MS;50;07406;Rio Verde de Mato Grosso;20025;5007406
MS;50;07505;Rochedo;5120;5007505
MS;50;07554;Santa Rita do Pardo;7948;5007554
MS;50;07695;São Gabriel do Oeste;27660;5007695
MS;50;07703;Sete Quedas;10751;5007703
MS;50;07802;Selvíria;6555;5007802
MS;50;07901;Sidrolândia;60792;5007901
MS;50;07935;Sonora;20158;5007935
MS;50;07950;Tacuru;11795;5007950
MS;50;07976;Taquarussu;3588;5007976
MS;50;08008;Terenos;22721;5008008
MS;50;08305;Três Lagoas;125137;5008305
MS;50;08404;Vicentina;6115;5008404
MT;51;00102;Acorizal;5309;5100102
MT;51;00201;Água Boa;26679;5100201
MT;51;00250;Alta Floresta;52105;5100250
MT;51;00300;Alto Araguaia;19714;5100300
MT;51;00359;Alto Boa Vista;7092;5100359
MT;51;00409;Alto Garças;12323;5100409
MT;51;00508;Alto Paraguai;11587;5100508
MT;51;00607;Alto Taquari;11413;5100607
MT;51;00805;Apiacás;10431;5100805
MT;51;01001;Araguaiana;3064;5101001
MT;51;01209;Araguainha;909;5101209
MT;51;01258;Araputanga;17078;5101258
MT;51;01308;Arenápolis;9399;5101308
MT;51;01407;Aripuanã;23067;5101407
MT;51;01605;Barão de Melgaço;8165;5101605
MT;51;01704;Barra do Bugres;35642;5101704
MT;51;01803;Barra do Garças;61702;5101803
MT;51;01852;Bom Jesus do Araguaia;6830;5101852
MT;51;01902;Brasnorte;20571;5101902
MT;51;02504;Cáceres;95339;5102504
MT;51;02603;Campinápolis;16223;5102603
MT;51;02637;Campo Novo do Parecis;36917;5102637
MT;51;02678;Campo Verde;44033;5102678
MT;51;02686;Campos de Júlio;7245;5102686
MT;51;02694;Canabrava do Norte;4711;5102694
MT;51;02702;Canarana;22101;5102702
MT;51;02793;Carlinda;10094;5102793
MT;51;02850;Castanheira;8782;5102850
MT;51;03007;Chapada dos Guimarães;22521;5103007
MT;51;03056;Cláudia;12338;5103056
MT;51;03106;Cocalinho;5716;5103106
MT;51;03205;Colíder;33855;5103205
MT;51;03254;Colniza;41117;5103254
MT;51;03304;Comodoro;21249;5103304
MT;51;03353;Confresa;32076;5103353
MT;51;03361;Conquista D'Oeste;4163;5103361
MT;51;03379;Cotriguaçu;20717;5103379
MT;51;03403;Cuiabá;623614;5103403
MT;51;03437;Curvelândia;5267;5103437
MT;51;03452;Denise;9626;5103452
MT;51;03502;Diamantino;22311;5103502
MT;51;03601;Dom Aquino;8087;5103601
MT;51;03700;Feliz Natal;14847;5103700
MT;51;03809;Figueirópolis D'Oeste;3411;5103809
MT;51;03858;Gaúcha do Norte;7913;5103858
MT;51;03908;General Carneiro;5726;5103908
MT;51;03957;Glória D'Oeste;2990;5103957
MT;51;04104;Guarantã do Norte;36439;5104104
MT;51;04203;Guiratinga;15740;5104203
MT;51;04500;Indiavaí;2806;5104500
MT;51;04526;Ipiranga do Norte;8182;5104526
MT;51;04542;Itanhangá;7030;5104542
MT;51;04559;Itaúba;3609;5104559
MT;51;04609;Itiquira;13727;5104609
MT;51;04807;Jaciara;27696;5104807
MT;51;04906;Jangada;8420;5104906
MT;51;05002;Jauru;8377;5105002
MT;51;05101;Juara;35275;5105101
MT;51;05150;Juína;41190;5105150
MT;51;05176;Juruena;16811;5105176
MT;51;05200;Juscimeira;11124;5105200
MT;51;05234;Lambari D'Oeste;6246;5105234
MT;51;05259;Lucas do Rio Verde;69671;5105259
MT;51;05309;Luciara;2036;5105309
MT;51;05507;Vila Bela da Santíssima Trindade;16412;5105507
MT;51;05580;Marcelândia;10107;5105580
MT;51;05606;Matupá;17017;5105606
MT;51;05622;Mirassol d'Oeste;28135;5105622
MT;51;05903;Nobres;15332;5105903
MT;51;06000;Nortelândia;5858;5106000
MT;51;06109;Nossa Senhora do Livramento;13093;5106109
MT;51;06158;Nova Bandeirantes;16052;5106158
MT;51;06174;Nova Nazaré;4013;5106174
MT;51;06182;Nova Lacerda;6861;5106182
MT;51;06190;Nova Santa Helena;3755;5106190
MT;51;06208;Nova Brasilândia;3656;5106208
MT;51;06216;Nova Canaã do Norte;12876;5106216
MT;51;06224;Nova Mutum;48222;5106224
MT;51;06232;Nova Olímpia;20820;5106232
MT;51;06240;Nova Ubiratã;12492;5106240
MT;51;06257;Nova Xavantina;21695;5106257
MT;51;06265;Novo Mundo;9545;5106265
MT;51;06273;Novo Horizonte do Norte;4069;5106273
MT;51;06281;Novo São Joaquim;4837;5106281
MT;51;06299;Paranaíta;11291;5106299
MT;51;06307;Paranatinga;23250;5106307
MT;51;06315;Novo Santo Antônio;2769;5106315
MT;51;06372;Pedra Preta;17547;5106372
MT;51;06422;Peixoto de Azevedo;35695;5106422
MT;51;06455;Planalto da Serra;2637;5106455
MT;51;06505;Poconé;33386;5106505
MT;51;06653;Pontal do Araguaia;6972;5106653
MT;51;06703;Ponte Branca;1525;5106703
MT;51;06752;Pontes e Lacerda;46105;5106752
MT;51;06778;Porto Alegre do Norte;12849;5106778
MT;51;06802;Porto dos Gaúchos;5344;5106802
MT;51;06828;Porto Esperidião;12176;5106828
MT;51;06851;Porto Estrela;2794;5106851
MT;51;07008;Poxoréu;15936;5107008
MT;51;07040;Primavera do Leste;63876;5107040
MT;51;07065;Querência;18386;5107065
MT;51;07107;São José dos Quatro Marcos;18788;5107107
MT;51;07156;Reserva do Cabaçal;2754;5107156
MT;51;07180;Ribeirão Cascalheira;10450;5107180
MT;51;07198;Ribeirãozinho;2439;5107198
MT;51;07206;Rio Branco;5147;5107206
MT;51;07248;Santa Carmem;4600;5107248
MT;51;07263;Santo Afonso;3164;5107263
MT;51;07297;São José do Povo;4102;5107297
MT;51;07305;São José do Rio Claro;21351;5107305
MT;51;07354;São José do Xingu;5646;5107354
MT;51;07404;São Pedro da Cipa;4823;5107404
MT;51;07578;Rondolândia;4069;5107578
MT;51;07602;Rondonópolis;239613;5107602
MT;51;07701;Rosário Oeste;16999;5107701
MT;51;07743;Santa Cruz do Xingu;2700;5107743
MT;51;07750;Salto do Céu;3226;5107750
MT;51;07768;Santa Rita do Trivelato;3602;5107768
MT;51;07776;Santa Terezinha;8547;5107776
MT;51;07792;Santo Antônio do Leste;5459;5107792
MT;51;07800;Santo Antônio do Leverger;17188;5107800
MT;51;07859;São Félix do Araguaia;11934;5107859
MT;51;07875;Sapezal;27485;5107875
MT;51;07883;Serra Nova Dourada;1705;5107883
MT;51;07909;Sinop;148960;5107909
MT;51;07925;Sorriso;94941;5107925
MT;51;07941;Tabaporã;9357;5107941
MT;51;07958;Tangará da Serra;107631;5107958
MT;51;08006;Tapurah;14380;5108006
MT;51;08055;Terra Nova do Norte;9284;5108055
MT;51;08105;Tesouro;3761;5108105
MT;51;08204;Torixoréu;3487;5108204
MT;51;08303;União do Sul;3455;5108303
MT;51;08352;Vale de São Domingos;3124;5108352
MT;51;08402;Várzea Grande;290383;5108402
MT;51;08501;Vera;11731;5108501
MT;51;08600;Vila Rica;26946;5108600
MT;51;08808;Nova Guarita;4407;5108808
MT;51;08857;Nova Marilândia;3332;5108857
MT;51;08907;Nova Maringá;9056;5108907
MT;51;08956;Nova Monte Verde;9375;5108956
GO;52;00050;Abadia de Goiás;9158;5200050
GO;52;00100;Abadiânia;20873;5200100
GO;52;00134;Acreúna;22710;5200134
GO;52;00159;Adelândia;2515;5200159
GO;52;00175;Água Fria de Goiás;5843;5200175
GO;52;00209;Água Limpa;1809;5200209
GO;52;00258;Águas Lindas de Goiás;222850;5200258
GO;52;00308;Alexânia;28360;5200308
